Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Fee,Swap,Profit,Balance
2025.02.07 18:26:06,20379094549,Crash 500 Index,sell,in,1,4187.858,20344712101,0,0,0,0,105.22
2025.02.07 18:26:07,20379094556,Crash 500 Index,sell,in,1,4187.863,20344712129,0,0,0,0,105.22
2025.02.07 18:26:08,20379094565,Crash 500 Index,sell,in,1,4187.866,20344712138,0,0,0,0,105.22
2025.02.07 18:26:39,20379094747,Crash 500 Index,buy,out,1,4188.444,20344712375,0,0,0,-0.65,104.57
2025.02.07 18:26:40,20379094750,Crash 500 Index,buy,out,1,4188.453,20344712380,0,0,0,-0.65,103.92
2025.02.07 18:26:41,20379094762,Crash 500 Index,buy,out,1,4188.463,20344712398,0,0,0,-0.64,103.28
2025.02.07 18:26:42,20379094773,Crash 500 Index,buy,out,1,4188.475,20344712406,0,0,0,-0.65,102.63
2025.02.07 18:30:18,20379096253,Crash 500 Index,sell,in,1,4189.537,20344714224,0,0,0,0,102.63
2025.02.07 18:30:20,20379096263,Crash 500 Index,sell,in,1,4189.553,20344714236,0,0,0,0,102.63
2025.02.07 18:30:23,20379096280,Crash 500 Index,sell,in,1,4189.582,20344714269,0,0,0,0,102.63
2025.02.07 18:33:26,20379097934,Crash 500 Index,sell,in,1,4182.591,20344716152,0,0,0,0,102.63
2025.02.07 18:43:57,20379103676,Crash 500 Index,buy,out,1,4188.205,20344722419,0,0,0,-0.38,102.25
2025.02.07 18:43:57,20379103677,Crash 500 Index,buy,out,1,4188.205,20344722420,0,0,0,-0.37,101.88
2025.02.07 18:43:57,20379103678,Crash 500 Index,buy,out,1,4188.205,20344722421,0,0,0,-0.35,101.53
2025.02.07 18:43:57,20379103679,Crash 500 Index,buy,out,1,4188.205,20344722422,0,0,0,-0.34,101.19
2025.02.07 18:43:57,20379103680,Crash 500 Index,buy,out,1,4188.205,20344722423,0,0,0,-0.34,100.85
2025.02.07 18:43:57,20379103681,Crash 500 Index,buy,out,1,4188.205,20344722424,0,0,0,1.33,102.18
2025.02.07 18:43:57,20379103682,Crash 500 Index,buy,out,1,4188.205,20344722425,0,0,0,1.35,103.53
2025.02.07 18:43:57,20379103683,Crash 500 Index,buy,out,1,4188.205,20344722426,0,0,0,1.38,104.91
2025.02.07 18:43:57,20379103684,Crash 500 Index,buy,out,1,4188.205,20344722427,0,0,0,-5.61,99.3
2025.02.07 18:44:28,20379104041,Crash 500 Index,sell,in,1,4188.139,20344722781,0,0,0,0,99.3
2025.02.07 18:44:29,20379104050,Crash 500 Index,sell,in,1,4188.149,20344722798,0,0,0,0,99.3
2025.02.07 18:44:30,20379104056,Crash 500 Index,sell,in,1,4188.155,20344722806,0,0,0,0,99.3
2025.02.07 18:44:31,20379104072,Crash 500 Index,sell,in,1,4188.158,20344722816,0,0,0,0,99.3
2025.02.07 18:44:32,20379104080,Crash 500 Index,sell,in,1,4188.17,20344722826,0,0,0,0,99.3
2025.02.07 18:48:25,20379106693,Crash 500 Index,sell,in,1,4190.236,20344725416,0,0,0,0,99.3
2025.02.07 18:48:27,20379106705,Crash 500 Index,sell,in,1,4190.244,20344725424,0,0,0,0,99.3
2025.02.07 18:48:28,20379106709,Crash 500 Index,sell,in,1,4190.253,20344725438,0,0,0,0,99.3
2025.02.07 18:59:12,20379113247,Crash 500 Index,buy,out,1,4192.017,20344732030,0,0,0,-3.88,95.42
2025.02.07 18:59:13,20379113264,Crash 500 Index,buy,out,1,4192.019,20344732047,0,0,0,-3.87,91.55
2025.02.07 18:59:14,20379113282,Crash 500 Index,buy,out,1,4192.027,20344732058,0,0,0,-3.87,87.68
2025.02.07 18:59:16,20379113300,Crash 500 Index,buy,out,1,4192.056,20344732076,0,0,0,-3.9,83.78
2025.02.07 18:59:18,20379113313,Crash 500 Index,buy,out,1,4192.075,20344732104,0,0,0,-3.91,79.87
2025.02.07 18:59:20,20379113336,Crash 500 Index,buy,out,1,4192.083,20344732123,0,0,0,-1.85,78.02
2025.02.07 18:59:22,20379113348,Crash 500 Index,buy,out,1,4192.086,20344732144,0,0,0,-1.84,76.18
2025.02.07 18:59:24,20379113369,Crash 500 Index,buy,out,1,4192.098,20344732159,0,0,0,-1.85,74.33
2025.02.07 19:09:52,20379120625,Boom 1000 Index,buy,in,1,20583.9565,20344738793,0,0,0,0,74.33
2025.02.07 19:34:27,20379136641,Boom 1000 Index,sell,out,1,20652.4765,20344753644,0,0,0,68.52,142.85
2025.02.07 20:32:14,20379170803,Boom 1000 Index,buy,in,1,20606.7655,20344739291,0,0,0,0,142.85
2025.02.07 20:32:25,20379170857,Boom 1000 Index,buy,in,1,20606.5205,20344749505,0,0,0,0,142.85
2025.02.07 22:05:54,20379228884,Boom 1000 Index,sell,out,1,20618.5875,20344835051,0,0,-11.44,11.82,143.23
2025.02.07 22:05:54,20379228885,Boom 1000 Index,sell,out,1,20618.5875,20344835052,0,0,-11.44,12.07,143.86
2025.02.07 22:24:16,20379235874,Boom 1000 Index,buy,in,1,20597.9455,20344842034,0,0,0,0,143.86
2025.02.07 22:28:19,20379237158,Boom 1000 Index,buy,in,1,20592.9895,20344835281,0,0,0,0,143.86
2025.02.07 22:39:43,20379240834,Boom 1000 Index,sell,out,1,20577.5345,20344847184,0,0,0,-20.41,123.45
2025.02.07 22:39:50,20379240861,Boom 1000 Index,sell,out,1,20577.4045,20344847211,0,0,0,-15.59,107.86
2025.02.08 18:11:22,20379757084,,balance,,,,,0,0,0,-108.55,-0.69
2025.02.10 18:00:56,20380980290,,balance,,,,,0,0,0,100.64,99.95
2025.02.10 18:38:29,20380999921,Boom 1000 Index,buy,in,1,20779.8685,20346749177,0,0,0,0,99.95
2025.02.10 18:39:09,20381000291,Boom 1000 Index,buy,in,1,20779.1045,20346748738,0,0,0,0,99.95
2025.02.10 20:07:20,20381046427,Boom 1000 Index,sell,out,1,20780.0375,20346865080,0,0,0,0.93,100.88
2025.02.10 20:07:20,20381046428,Boom 1000 Index,sell,out,1,20780.0375,20346865081,0,0,0,0.17,101.05
2025.02.10 20:07:22,20381046455,Boom 1000 Index,buy,in,1,20781.9395,20346865130,0,0,0,0,101.05
2025.02.10 20:07:23,20381046478,Boom 1000 Index,buy,in,1,20781.9085,20346865152,0,0,0,0,101.05
2025.02.10 20:37:57,20381061209,Boom 1000 Index,sell,out,1,20748.3735,20346882065,0,0,0,-33.57,67.48
2025.02.10 20:39:15,20381062066,Boom 1000 Index,sell,out,1,20746.8105,20346882989,0,0,0,-35.1,32.38
2025.02.11 00:17:14,20381149295,,balance,,,,,0,0,0,98.59,130.97
2025.02.11 10:40:18,20381394417,Boom 1000 Index,buy,in,1,20836.8645,20347271131,0,0,0,0,130.97
2025.02.11 10:40:19,20381394462,Boom 1000 Index,buy,in,1,20836.8375,20347271170,0,0,0,0,130.97
2025.02.11 11:31:30,20381424103,,balance,,,,,0,0,0,98.61,229.58
2025.02.11 11:31:41,20381424220,Boom 1000 Index,buy,in,1,20823.9105,20347306803,0,0,0,0,229.58
2025.02.11 12:15:47,20381448894,Boom 1000 Index,sell,out,1,20777.4485,20347336228,0,0,0,-59.42,170.16
2025.02.11 12:15:48,20381448909,Boom 1000 Index,sell,out,1,20777.4145,20347336236,0,0,0,-59.42,110.74
2025.02.11 12:15:49,20381448916,Boom 1000 Index,sell,out,1,20777.3975,20347336250,0,0,0,-46.51,64.23
2025.02.11 12:32:01,20381458334,Boom 1000 Index,buy,in,1,20816.0105,20347346833,0,0,0,0,64.23
2025.02.11 12:35:38,20381460278,,balance,,,,,0,0,0,68.54,132.77
2025.02.11 12:35:57,20381460440,Boom 1000 Index,buy,in,1,20810.8475,20347349255,0,0,0,0,132.77
2025.02.11 12:37:05,20381461096,Boom 1000 Index,buy,in,1,20809.2805,20347349979,0,0,0,0,132.77
2025.02.11 12:57:55,20381472957,Boom 1000 Index,sell,out,1,20801.6345,20347363962,0,0,0,-14.38,118.39
2025.02.11 12:57:56,20381472972,Boom 1000 Index,sell,out,1,20801.5895,20347363976,0,0,0,-9.26,109.13
2025.02.11 12:57:57,20381472986,Boom 1000 Index,sell,out,1,20801.5725,20347363991,0,0,0,-7.71,101.42
2025.02.11 13:32:13,20381492406,Boom 1000 Index,buy,in,1,20804.8155,20347388114,0,0,0,0,101.42
2025.02.11 13:32:14,20381492414,Boom 1000 Index,buy,in,1,20804.7765,20347388130,0,0,0,0,101.42
2025.02.11 13:50:01,20381503196,,balance,,,,,0,0,0,58.55,159.97
2025.02.11 13:54:58,20381506314,Boom 1000 Index,buy,in,1,20811.6765,20347395311,0,0,0,0,159.97
2025.02.11 13:55:09,20381506448,Boom 1000 Index,buy,in,1,20811.3685,20347395231,0,0,0,0,159.97
2025.02.11 14:08:58,20381515199,,balance,,,,,0,0,0,37.32,197.29
2025.02.11 14:52:29,20381541812,Boom 1000 Index,sell,out,1,20775.9995,20347445389,0,0,0,-35.68,161.61
2025.02.11 14:54:39,20381543172,Boom 1000 Index,sell,out,1,20773.3825,20347446875,0,0,0,-31.43,130.18
2025.02.11 14:54:39,20381543173,Boom 1000 Index,sell,out,1,20773.3825,20347446876,0,0,0,-31.39,98.79
2025.02.11 14:54:39,20381543174,Boom 1000 Index,sell,out,1,20773.3825,20347446877,0,0,0,-37.99,60.8
2025.02.11 17:30:04,20381623798,,balance,,,,,0,0,0,98.64,159.44
2025.02.11 18:10:19,20381644983,Boom 1000 Index,buy,in,1,20737.6835,20347564323,0,0,0,0,159.44
2025.02.11 18:10:21,20381645001,Boom 1000 Index,buy,in,1,20737.6715,20347564343,0,0,0,0,159.44
2025.02.11 18:27:48,20381653429,Boom 1000 Index,buy,in,1,20716.1625,20347532337,0,0,0,0,159.44
2025.02.11 19:01:19,20381669370,Boom 1000 Index,sell,out,1,20694.3735,20347591999,0,0,0,-43.31,116.13
2025.02.11 19:02:06,20381669769,Boom 1000 Index,sell,out,1,20693.5445,20347592462,0,0,0,-44.13,72
2025.02.11 19:02:15,20381669822,Boom 1000 Index,sell,out,1,20693.3475,20347592525,0,0,0,-22.82,49.18
2025.02.11 20:52:23,20381720297,Boom 1000 Index,buy,in,1,20741.4065,20347615424,0,0,0,0,49.18
2025.02.11 20:53:26,20381720718,,balance,,,,,0,0,0,98.66,147.84
2025.02.11 20:53:50,20381720903,Boom 1000 Index,buy,in,1,20739.7595,20347654020,0,0,0,0,147.84
2025.02.11 20:56:11,20381721900,Boom 1000 Index,buy,in,1,20764.8075,20347655386,0,0,0,0,147.84
2025.02.12 03:41:57,20381842135,Boom 1000 Index,sell,out,1,20875.2335,20347795965,0,0,-11.54,133.83,270.13
2025.02.12 03:41:57,20381842136,Boom 1000 Index,sell,out,1,20875.2335,20347795966,0,0,-11.54,135.47,394.06
2025.02.12 03:41:57,20381842137,Boom 1000 Index,sell,out,1,20875.2335,20347795967,0,0,-11.54,110.43,492.95
2025.02.12 08:20:16,20381944693,Boom 1000 Index,buy,in,1,20661.7625,20347926432,0,0,0,0,492.95
2025.02.12 08:20:17,20381944700,Boom 1000 Index,buy,in,1,20661.7485,20347926450,0,0,0,0,492.95
2025.02.12 09:15:26,20381974100,Boom 1000 Index,buy,in,1,20694.7815,20347962019,0,0,0,0,492.95
2025.02.12 09:16:58,20381974777,Boom 1000 Index,buy,in,1,20693.0825,20347962841,0,0,0,0,492.95
2025.02.12 09:41:10,20381987624,Boom 1000 Index,buy,in,1,20663.3145,20347962455,0,0,0,0,492.95
2025.02.12 09:46:54,20381990453,Boom 1000 Index,buy,in,1,20665.8995,20347980477,0,0,0,0,492.95
2025.02.12 09:46:56,20381990470,Boom 1000 Index,buy,in,1,20665.8795,20347980497,0,0,0,0,492.95
2025.02.12 09:55:21,20381994948,Boom 1000 Index,sell,out,1,20653.4065,20347985448,0,0,0,-41.38,451.57
2025.02.12 09:55:35,20381995061,Boom 1000 Index,sell,out,1,20653.0055,20347985574,0,0,0,-40.08,411.49
2025.02.12 11:32:03,20382045479,Crash 1000 Index,sell,in,1,5064.5809,20348046300,0,0,0,0,411.49
2025.02.12 11:32:05,20382045496,Crash 1000 Index,sell,in,1,5064.5969,20348046321,0,0,0,0,411.49
2025.02.12 11:32:07,20382045509,Crash 1000 Index,sell,in,1,5064.6059,20348046338,0,0,0,0,411.49
2025.02.12 11:32:09,20382045531,Crash 1000 Index,sell,in,1,5064.6119,20348046368,0,0,0,0,411.49
2025.02.12 11:32:10,20382045533,Crash 1000 Index,sell,in,1,5064.6129,20348046382,0,0,0,0,411.49
2025.02.12 11:39:26,20382049281,Crash 1000 Index,buy,out,1,5067.0891,20348050569,0,0,0,-2.51,408.98
2025.02.12 11:39:26,20382049282,Crash 1000 Index,buy,out,1,5067.0891,20348050570,0,0,0,-2.49,406.49
2025.02.12 11:39:26,20382049283,Crash 1000 Index,buy,out,1,5067.0891,20348050571,0,0,0,-2.48,404.01
2025.02.12 11:39:26,20382049284,Crash 1000 Index,buy,out,1,5067.0891,20348050572,0,0,0,-2.48,401.53
2025.02.12 11:39:26,20382049285,Crash 1000 Index,buy,out,1,5067.0891,20348050573,0,0,0,-2.48,399.05
2025.02.12 12:28:34,20382075771,Boom 1000 Index,sell,out,1,20705.2815,20348080948,0,0,0,43.52,442.57
2025.02.12 12:28:34,20382075772,Boom 1000 Index,sell,out,1,20705.2815,20348080949,0,0,0,43.53,486.1
2025.02.12 12:28:34,20382075773,Boom 1000 Index,sell,out,1,20705.2815,20348080950,0,0,0,41.97,528.07
2025.02.12 12:28:34,20382075774,Boom 1000 Index,sell,out,1,20705.2815,20348080951,0,0,0,39.38,567.45
2025.02.12 12:28:34,20382075775,Boom 1000 Index,sell,out,1,20705.2815,20348080952,0,0,0,39.4,606.85
2025.02.12 12:38:59,20382081219,Boom 1000 Index,buy,in,1,20706.6215,20348087844,0,0,0,0,606.85
2025.02.12 12:39:01,20382081228,Boom 1000 Index,buy,in,1,20706.6125,20348087860,0,0,0,0,606.85
2025.02.12 12:39:07,20382081295,Boom 1000 Index,buy,in,1,20706.4725,20348087938,0,0,0,0,606.85
2025.02.12 12:39:08,20382081303,Boom 1000 Index,buy,in,1,20706.4715,20348087954,0,0,0,0,606.85
2025.02.12 12:39:14,20382081405,Boom 1000 Index,buy,in,1,20706.4345,20348088066,0,0,0,0,606.85
2025.02.12 15:43:05,20382187464,Boom 1000 Index,sell,out,1,20706.5715,20348209812,0,0,0,-0.05,606.8
2025.02.12 15:43:06,20382187470,Boom 1000 Index,sell,out,1,20706.5475,20348209822,0,0,0,-0.07,606.73
2025.02.12 15:43:07,20382187479,Boom 1000 Index,sell,out,1,20706.5275,20348209825,0,0,0,0.06,606.79
2025.02.12 15:43:08,20382187480,Boom 1000 Index,sell,out,1,20706.5245,20348209828,0,0,0,0.05,606.84
2025.02.12 15:43:09,20382187485,Boom 1000 Index,sell,out,1,20706.5005,20348209835,0,0,0,0.07,606.91
2025.02.12 15:43:12,20382187505,Boom 1000 Index,buy,in,1,20708.3715,20348209860,0,0,0,0,606.91
2025.02.12 15:43:12,20382187506,Boom 1000 Index,buy,in,1,20708.3715,20348209864,0,0,0,0,606.91
2025.02.12 15:43:14,20382187528,Boom 1000 Index,buy,in,1,20708.3565,20348209885,0,0,0,0,606.91
2025.02.12 15:43:15,20382187549,Boom 1000 Index,buy,in,1,20708.3195,20348209897,0,0,0,0,606.91
2025.02.12 15:43:16,20382187563,Boom 1000 Index,buy,in,1,20708.3075,20348209929,0,0,0,0,606.91
2025.02.12 16:04:03,20382197298,Boom 1000 Index,buy,in,1,20723.4545,20348220858,0,0,0,0,606.91
2025.02.12 16:04:36,20382197553,Boom 1000 Index,sell,out,1,20720.9155,20348221157,0,0,0,-2.54,604.37
2025.02.12 16:16:17,20382203804,Boom 1000 Index,sell,out,1,20706.3285,20348228416,0,0,0,-2.04,602.33
2025.02.12 16:16:19,20382203822,Boom 1000 Index,sell,out,1,20706.3075,20348228421,0,0,0,-2.06,600.27
2025.02.12 16:16:20,20382203823,Boom 1000 Index,sell,out,1,20706.2855,20348228438,0,0,0,-2.07,598.2
2025.02.12 16:16:21,20382203828,Boom 1000 Index,sell,out,1,20706.2705,20348228449,0,0,0,-2.05,596.15
2025.02.12 16:16:23,20382203851,Boom 1000 Index,sell,out,1,20706.2395,20348228474,0,0,0,-2.07,594.08
2025.02.12 16:16:25,20382203863,Boom 1000 Index,buy,in,1,20708.1395,20348228490,0,0,0,0,594.08
2025.02.12 16:16:25,20382203864,Boom 1000 Index,buy,in,1,20708.1395,20348228493,0,0,0,0,594.08
2025.02.12 16:16:26,20382203867,Boom 1000 Index,buy,in,1,20708.1055,20348228496,0,0,0,0,594.08
2025.02.12 16:16:27,20382203876,Boom 1000 Index,buy,in,1,20708.0965,20348228498,0,0,0,0,594.08
2025.02.12 16:16:27,20382203877,Boom 1000 Index,buy,in,1,20708.0965,20348228506,0,0,0,0,594.08
2025.02.12 16:44:37,20382219029,Boom 1000 Index,buy,in,1,20689.5965,20348247055,0,0,0,0,594.08
2025.02.12 16:44:43,20382219089,Boom 1000 Index,buy,in,1,20689.5255,20348247127,0,0,0,0,594.08
2025.02.12 17:08:44,20382232661,,balance,,,,,0,0,0,98.66,692.74
2025.02.12 17:34:33,20382246988,Boom 1000 Index,sell,out,1,20690.5675,20348278513,0,0,0,-17.57,675.17
2025.02.12 17:34:33,20382246989,Boom 1000 Index,sell,out,1,20690.5675,20348278514,0,0,0,-17.57,657.6
2025.02.12 17:34:33,20382246990,Boom 1000 Index,sell,out,1,20690.5675,20348278515,0,0,0,-17.54,640.06
2025.02.12 17:34:33,20382246991,Boom 1000 Index,sell,out,1,20690.5675,20348278516,0,0,0,-17.53,622.53
2025.02.12 17:34:33,20382246992,Boom 1000 Index,sell,out,1,20690.5675,20348278517,0,0,0,-17.53,605
2025.02.12 17:34:38,20382247041,Boom 1000 Index,buy,in,1,20692.4365,20348278582,0,0,0,0,605
2025.02.12 17:34:39,20382247051,Boom 1000 Index,buy,in,1,20692.4145,20348278585,0,0,0,0,605
2025.02.12 17:34:40,20382247058,Boom 1000 Index,buy,in,1,20692.4055,20348278597,0,0,0,0,605
2025.02.12 17:34:41,20382247075,Boom 1000 Index,buy,in,1,20692.3625,20348278606,0,0,0,0,605
2025.02.12 17:34:42,20382247082,Boom 1000 Index,buy,in,1,20692.3475,20348278621,0,0,0,0,605
2025.02.12 18:32:06,20382277598,Boom 1000 Index,sell,out,1,20676.6485,20348314856,0,0,0,-12.95,592.05
2025.02.12 18:32:06,20382277599,Boom 1000 Index,sell,out,1,20676.6485,20348314857,0,0,0,-12.88,579.17
2025.02.12 18:32:06,20382277600,Boom 1000 Index,sell,out,1,20676.6485,20348314858,0,0,0,-15.79,563.38
2025.02.12 18:32:06,20382277601,Boom 1000 Index,sell,out,1,20676.6485,20348314859,0,0,0,-15.77,547.61
2025.02.12 18:32:06,20382277602,Boom 1000 Index,sell,out,1,20676.6485,20348314860,0,0,0,-15.76,531.85
2025.02.12 18:32:06,20382277603,Boom 1000 Index,sell,out,1,20676.6485,20348314861,0,0,0,-15.71,516.14
2025.02.12 18:32:06,20382277604,Boom 1000 Index,sell,out,1,20676.6485,20348314862,0,0,0,-15.7,500.44
2025.02.12 18:33:57,20382278677,Boom 1000 Index,buy,in,1,20676.2555,20348316188,0,0,0,0,500.44
2025.02.12 18:34:00,20382278741,Boom 1000 Index,buy,in,1,20676.1635,20348316238,0,0,0,0,500.44
2025.02.12 18:34:41,20382279101,Boom 1000 Index,buy,in,1,20675.4355,20348316685,0,0,0,0,500.44
2025.02.12 18:34:44,20382279122,Boom 1000 Index,buy,in,1,20675.3985,20348316710,0,0,0,0,500.44
2025.02.12 18:34:46,20382279132,Boom 1000 Index,buy,in,1,20675.3595,20348316738,0,0,0,0,500.44
2025.02.12 19:01:31,20382293284,Boom 1000 Index,buy,in,1,20642.8075,20348220247,0,0,0,0,500.44
2025.02.12 19:05:49,20382295518,Boom 1000 Index,buy,in,1,20646.9615,20348336749,0,0,0,0,500.44
2025.02.12 19:07:41,20382296335,Boom 1000 Index,sell,out,1,20642.6225,20348337644,0,0,0,-0.19,500.25
2025.02.12 19:10:10,20382297296,Boom 1000 Index,sell,out,1,20639.7505,20348338834,0,0,0,-7.21,493.04
2025.02.12 19:11:55,20382298008,Boom 1000 Index,sell,out,1,20637.8435,20348339749,0,0,0,-38.41,454.63
2025.02.12 19:11:55,20382298009,Boom 1000 Index,sell,out,1,20637.8435,20348339750,0,0,0,-38.32,416.31
2025.02.12 19:11:55,20382298010,Boom 1000 Index,sell,out,1,20637.8435,20348339751,0,0,0,-37.59,378.72
2025.02.12 19:11:55,20382298011,Boom 1000 Index,sell,out,1,20637.8435,20348339752,0,0,0,-37.56,341.16
2025.02.12 19:11:55,20382298012,Boom 1000 Index,sell,out,1,20637.8435,20348339753,0,0,0,-37.52,303.64
2025.02.12 21:05:55,20382354023,Boom 1000 Index,buy,in,1,20566.1905,20348403415,0,0,0,0,303.64
2025.02.12 21:05:57,20382354040,Boom 1000 Index,buy,in,1,20566.1595,20348403430,0,0,0,0,303.64
2025.02.12 21:06:00,20382354069,Boom 1000 Index,buy,in,1,20566.0635,20348403459,0,0,0,0,303.64
2025.02.12 21:06:05,20382354110,Boom 1000 Index,buy,in,1,20565.9805,20348403500,0,0,0,0,303.64
2025.02.12 21:06:09,20382354134,Boom 1000 Index,buy,in,1,20565.8825,20348403522,0,0,0,0,303.64
2025.02.12 21:20:35,20382360133,Boom 1000 Index,sell,out,1,20545.6995,20348410102,0,0,0,-20.49,283.15
2025.02.12 21:20:35,20382360134,Boom 1000 Index,sell,out,1,20545.6995,20348410103,0,0,0,-20.46,262.69
2025.02.12 21:20:35,20382360135,Boom 1000 Index,sell,out,1,20545.6995,20348410104,0,0,0,-20.36,242.33
2025.02.12 21:20:35,20382360136,Boom 1000 Index,sell,out,1,20545.6995,20348410105,0,0,0,-20.28,222.05
2025.02.12 21:20:35,20382360137,Boom 1000 Index,sell,out,1,20545.6995,20348410106,0,0,0,-20.18,201.87
2025.02.12 21:26:59,20382362327,Boom 1000 Index,buy,in,1,20570.3675,20348412956,0,0,0,0,201.87
2025.02.12 21:27:03,20382362342,Boom 1000 Index,buy,in,1,20570.2745,20348412978,0,0,0,0,201.87
2025.02.12 21:35:59,20382365684,Boom 1000 Index,buy,in,1,20559.1815,20348413469,0,0,0,0,201.87
2025.02.12 21:44:12,20382368383,Boom 1000 Index,buy,in,1,20548.9475,20348413581,0,0,0,0,201.87
2025.02.12 22:00:14,20382384515,Boom 1000 Index,sell,out,1,20535.2255,20348429076,0,0,-11.41,-35.14,155.32
2025.02.12 22:00:14,20382384516,Boom 1000 Index,sell,out,1,20535.2255,20348429087,0,0,-11.41,-35.05,108.86
2025.02.12 22:06:04,20382387043,Boom 1000 Index,sell,out,1,20527.8205,20348431925,0,0,-11.41,-31.36,66.09
2025.02.12 22:19:48,20382391432,Boom 1000 Index,sell,out,1,20510.6995,20348437404,0,0,-11.41,-38.25,16.43
2025.02.13 05:37:30,20382506912,Boom 1000 Index,buy,in,0.5,20411.2475,20348572210,0,0,0,0,16.43
2025.02.13 05:58:23,20382517254,,balance,,,,,0,0,0,69.61,86.04
2025.02.13 05:59:28,20382517879,Boom 1000 Index,buy,in,1,20402.1745,20348581715,0,0,0,0,86.04
2025.02.13 07:58:36,20382578610,Boom 1000 Index,sell,out,1,20401.1455,20348646008,0,0,0,-1.03,85.01
2025.02.13 07:58:41,20382578647,Boom 1000 Index,sell,out,0.5,20400.9955,20348646037,0,0,0,-5.13,79.88
2025.02.13 09:07:20,20382617534,Boom 1000 Index,buy,in,1,20394.8575,20348688072,0,0,0,0,79.88
2025.02.13 09:18:07,20382622756,Boom 1000 Index,buy,in,1,20415.4915,20348693972,0,0,0,0,79.88
2025.02.13 09:24:41,20382626886,Boom 1000 Index,sell,out,1,20405.4665,20348698442,0,0,0,10.61,90.49
2025.02.13 09:24:41,20382626887,Boom 1000 Index,sell,out,1,20405.4665,20348698443,0,0,0,-10.03,80.46
2025.02.13 12:01:20,20382714277,Crash 500 Index,sell,in,1,3949.423,20348794549,0,0,0,0,80.46
2025.02.13 12:01:22,20382714289,Crash 500 Index,sell,in,1,3949.434,20348794565,0,0,0,0,80.46
2025.02.13 12:01:23,20382714297,Crash 500 Index,sell,in,1,3949.443,20348794574,0,0,0,0,80.46
2025.02.13 12:01:24,20382714302,Crash 500 Index,sell,in,1,3949.446,20348794585,0,0,0,0,80.46
2025.02.13 12:01:41,20382714509,Crash 500 Index,sell,in,1,3949.588,20348794806,0,0,0,0,80.46
2025.02.13 12:12:43,20382720978,Crash 500 Index,buy,out,1,3955.159,20348801959,0,0,0,-5.74,74.72
2025.02.13 12:12:43,20382720980,Crash 500 Index,buy,out,1,3955.159,20348801960,0,0,0,-5.73,68.99
2025.02.13 12:12:43,20382720981,Crash 500 Index,buy,out,1,3955.159,20348801961,0,0,0,-5.72,63.27
2025.02.13 12:12:43,20382720982,Crash 500 Index,buy,out,1,3955.159,20348801962,0,0,0,-5.71,57.56
2025.02.13 12:12:43,20382720983,Crash 500 Index,buy,out,1,3955.159,20348801963,0,0,0,-5.57,51.99
2025.02.13 12:21:59,20382727395,Boom 1000 Index,buy,in,1,20422.4315,20348808882,0,0,0,0,51.99
2025.02.13 12:28:54,20382731890,,balance,,,,,0,0,0,69.65,121.64
2025.02.13 12:29:05,20382732003,Boom 1000 Index,buy,in,1,20441.4285,20348813904,0,0,0,0,121.64
2025.02.13 12:30:05,20382732555,Boom 1000 Index,buy,in,1,20440.3465,20348814535,0,0,0,0,121.64
2025.02.13 12:39:10,20382737368,Boom 1000 Index,sell,out,1,20427.2615,20348819868,0,0,0,4.83,126.47
2025.02.13 12:39:10,20382737369,Boom 1000 Index,sell,out,1,20427.2615,20348819869,0,0,0,-14.17,112.3
2025.02.13 12:39:10,20382737370,Boom 1000 Index,sell,out,1,20427.2615,20348819870,0,0,0,-13.09,99.21
2025.02.13 12:49:34,20382742943,Boom 1000 Index,buy,in,1,20420.9695,20348826023,0,0,0,0,99.21
2025.02.13 12:53:01,20382744537,Boom 1000 Index,buy,in,1,20417.0745,20348827858,0,0,0,0,99.21
2025.02.13 13:10:49,20382754553,Boom 1000 Index,sell,out,1,20393.6885,20348838875,0,0,0,-23.39,75.82
2025.02.13 13:10:54,20382754614,Boom 1000 Index,sell,out,1,20393.5775,20348838964,0,0,0,-27.39,48.43
2025.02.13 13:12:42,20382755759,Crash 500 Index,sell,in,1,3962.989,20348840204,0,0,0,0,48.43
2025.02.13 13:12:43,20382755761,Crash 500 Index,sell,in,1,3962.993,20348840211,0,0,0,0,48.43
2025.02.13 13:12:43,20382755762,Crash 500 Index,sell,in,1,3962.993,20348840222,0,0,0,0,48.43
2025.02.13 13:12:44,20382755781,Crash 500 Index,sell,in,1,3963,20348840233,0,0,0,0,48.43
2025.02.13 13:26:41,20382763358,,balance,,,,,0,0,0,69.66,118.09
2025.02.13 13:47:21,20382775136,Boom 1000 Index,buy,in,1,20351.6665,20348861670,0,0,0,0,118.09
2025.02.13 13:48:54,20382776217,Crash 500 Index,buy,out,1,3972.628,20348862856,0,0,0,-9.64,108.45
2025.02.13 13:48:55,20382776225,Crash 500 Index,buy,out,1,3972.63,20348862868,0,0,0,-9.64,98.81
2025.02.13 13:48:57,20382776243,Crash 500 Index,buy,out,1,3972.646,20348862886,0,0,0,-9.65,89.16
2025.02.13 13:48:59,20382776263,Crash 500 Index,buy,out,1,3972.668,20348862900,0,0,0,-9.67,79.49
2025.02.13 13:52:19,20382778389,Boom 1000 Index,sell,out,1,20343.5035,20348865204,0,0,0,-8.16,71.33
2025.02.13 13:52:43,20382778630,Crash 500 Index,sell,in,1,3967.695,20348865472,0,0,0,0,71.33
